recordIdentifier,subjectID
oai:dash.harvard.edu:1/12553734,"Ronald Reagan, Radio Addresses, Authorship, Stylometry, Data Mining, Classification, Function Words, Semantic Analysis, Na ̈ive Bayes, Full Bayes, Poisson, Negative-Binomial, Modal Approximation, Mean Approximation"
oai:dash.harvard.edu:1/12502088,macroeconomics; United States; European-Style Welfare State
oai:dash.harvard.edu:1/12553724,macroeconomics; Political Economy; Fiscal Adjustments
oai:dash.harvard.edu:1/12332507,Beliefs
oai:dash.harvard.edu:1/12332507,Religious cognition
oai:dash.harvard.edu:1/12332507,Social cognition
oai:dash.harvard.edu:1/12332507,Social cognitive development
oai:dash.harvard.edu:1/12332507,Epistemological development
oai:dash.harvard.edu:1/14068411,Spectrometers
oai:dash.harvard.edu:1/14068411,X-Ray imaging
oai:dash.harvard.edu:1/14068411,equipment and services
oai:dash.harvard.edu:1/14068411,X-rays
oai:dash.harvard.edu:1/14068411,Telescope
oai:dash.harvard.edu:1/14068411,luminescence
oai:dash.harvard.edu:1/14068411,sensors
oai:dash.harvard.edu:1/14068411,charge-coupled devices
oai:dash.harvard.edu:1/14068411,coded apertures
oai:dash.harvard.edu:1/14068411,collimators
oai:dash.harvard.edu:1/12563734,TRP
oai:dash.harvard.edu:1/12563734,osmotic
oai:dash.harvard.edu:1/12563734,heat
oai:dash.harvard.edu:1/12563734,conformational change
oai:dash.harvard.edu:1/12563734,thermosensitivity
oai:dash.harvard.edu:1/12563734,structure
oai:dash.harvard.edu:1/12563734,regulation
oai:dash.harvard.edu:1/12410513,TRPV2
oai:dash.harvard.edu:1/12410513,calcium signalling
oai:dash.harvard.edu:1/12410513,somatosensation
oai:dash.harvard.edu:1/12410513,neuroscience
oai:dash.harvard.edu:1/12410513,immunology
oai:dash.harvard.edu:1/12410513,cancer
oai:dash.harvard.edu:1/12410513,ion channels
oai:dash.harvard.edu:1/12410513,endocrinology
oai:dash.harvard.edu:1/12410513,muscle physiology
oai:dash.harvard.edu:1/12410513,pharmacology
oai:dash.harvard.edu:1/12559595,Allometry
oai:dash.harvard.edu:1/12559595,Anolis
oai:dash.harvard.edu:1/12559595,craniofacial
oai:dash.harvard.edu:1/12559595,evo-devo
oai:dash.harvard.edu:1/12559595,face length
oai:dash.harvard.edu:1/14068410,X-ray detectors and telescopes
oai:dash.harvard.edu:1/14068410,"Gamma detectors (scintillators, CZT, HPG, HgI etc)"
oai:dash.harvard.edu:1/14068410,"Detector alignment and calibration methods (lasers, sources, particle-beams)"
oai:dash.harvard.edu:1/14068410,Data analysis
oai:dash.harvard.edu:1/12362623,Episodic Memory; Imagination; Simulation; Aging; Functional magnetic résonance Imaging; Hippocampus
oai:dash.harvard.edu:1/14068409,data analysis
oai:dash.harvard.edu:1/14068409,techniques
oai:dash.harvard.edu:1/12362622,exciton; exciton dynamics; molecular aggregates; J-aggregates; H-aggregates; light-harvesting complexes
oai:dash.harvard.edu:1/13454552,semiclassical dynamics; MC-TA-SC-IVR; ab initio on-the-fly molecular dynamics; quantum vibrational spectra; ammonia; deep resonant tunneling
oai:dash.harvard.edu:1/12696011,adiabatic quantum computing
oai:dash.harvard.edu:1/12696011,quantum simulation
oai:dash.harvard.edu:1/12696011,quantum information
oai:dash.harvard.edu:1/12696011,optimization
oai:dash.harvard.edu:1/12362620,Biomolekulare Erkennung; Carbonsäureanhydrasen; Hydrophober Effekt; Protein-Ligand-Bindung; Wasser
oai:dash.harvard.edu:1/12361277,Ionic liquid; paramagnetic ionic liquid; magnetic levitation; density; magnetic susceptibility; temperature; analytical chemistry
oai:dash.harvard.edu:1/12361262,Dichte; Kristallpolymorphe; Kristallwachstum; Magnetische Eigenschaften; Paramagnetische Lösungen
oai:dash.harvard.edu:1/12361260,ECM (extracellular matrix); 3D tumor model; Oxygen gradient; Surface modification; Composite material; Hydrogels
oai:dash.harvard.edu:1/12361261,Electrodes; Alternating current power transmission; Corona discharges; Direct current power transmission; Velocity measurement
oai:dash.harvard.edu:1/12361265,Actuator; Composite; Elastomer; Fiber; Soft
oai:dash.harvard.edu:1/14169383,Sequential Monte Carlo
oai:dash.harvard.edu:1/14169383,lookahead weighting
oai:dash.harvard.edu:1/14169383,lookahead sampling
oai:dash.harvard.edu:1/14169383,pilot lookahead
oai:dash.harvard.edu:1/14169383,multilevel
oai:dash.harvard.edu:1/14169383,adaptive lookahead
oai:dash.harvard.edu:1/12332498,1938 hurricane
oai:dash.harvard.edu:1/12332498,Acer rubrum
oai:dash.harvard.edu:1/12332498,Betula lenta
oai:dash.harvard.edu:1/12332498,disturbance
oai:dash.harvard.edu:1/12332498,"Harvard Forest, Massachusetts, USA"
oai:dash.harvard.edu:1/12332498,hurricane
oai:dash.harvard.edu:1/12332498,LTER
oai:dash.harvard.edu:1/12332498,"New England, USA"
oai:dash.harvard.edu:1/12332498,Quercus rubra
oai:dash.harvard.edu:1/12374799,Escherichia coli
oai:dash.harvard.edu:1/12374799,mechanical load
oai:dash.harvard.edu:1/12374799,stator remodeling
oai:dash.harvard.edu:1/12332511,cooperativity
oai:dash.harvard.edu:1/12332511,allostery
oai:dash.harvard.edu:1/12332511,molecular motor
oai:dash.harvard.edu:1/12332511,switch
oai:dash.harvard.edu:1/12332511,chemotaxis
oai:dash.harvard.edu:1/12330893,Cyclic peptides
oai:dash.harvard.edu:1/12330893,nanofibers
oai:dash.harvard.edu:1/12330893,mechanical reinforcement
oai:dash.harvard.edu:1/12330893,supramolecular
oai:dash.harvard.edu:1/12336403,fluorine
oai:dash.harvard.edu:1/12336403,homogeneous catalysis
oai:dash.harvard.edu:1/12336403,transition metals
oai:dash.harvard.edu:1/12336403,trifluoromethylation
oai:dash.harvard.edu:1/12336403,C-H functionalization
oai:dash.harvard.edu:1/12560997,Theory
oai:dash.harvard.edu:1/12560997,Economics
oai:dash.harvard.edu:1/12560997,Mechanism design
oai:dash.harvard.edu:1/12560997,privacy
oai:dash.harvard.edu:1/12560997,differential privacy
oai:dash.harvard.edu:1/12336337,bacterial roles animal origins
oai:dash.harvard.edu:1/12336337,reciprocal effects animal–bacterial genomics
oai:dash.harvard.edu:1/12336337,bacteria-driven development
oai:dash.harvard.edu:1/12336337,microbiome and host physiology
oai:dash.harvard.edu:1/12336337,nested ecosystems
oai:dash.harvard.edu:1/12332509,Biostratigraphy
oai:dash.harvard.edu:1/12332509,Bonahaven Formation
oai:dash.harvard.edu:1/12332509,Clay minerals
oai:dash.harvard.edu:1/12332509,Neoproterozoic
oai:dash.harvard.edu:1/12332509,Sturtian glaciation
oai:dash.harvard.edu:1/12332509,Vase-shaped microfossils
oai:dash.harvard.edu:1/12334297,Cryogenian
oai:dash.harvard.edu:1/12334297,Fifteenmile Group
oai:dash.harvard.edu:1/12334297,Canada
oai:dash.harvard.edu:1/12334297,oxygen
oai:dash.harvard.edu:1/12334297,animals
oai:dash.harvard.edu:1/12334297,physiology
oai:dash.harvard.edu:1/12334298,Cambrian
oai:dash.harvard.edu:1/12334298,Carbonate
oai:dash.harvard.edu:1/12334298,Thrombolite
oai:dash.harvard.edu:1/12334298,Skeletons
oai:dash.harvard.edu:1/12334298,Archaeocyath
oai:dash.harvard.edu:1/12336338,evolution
oai:dash.harvard.edu:1/12336338,hypoxia
oai:dash.harvard.edu:1/12336338,Ediacaran
oai:dash.harvard.edu:1/12336338,Metazoa
oai:dash.harvard.edu:1/12336339,cyanobacteria
oai:dash.harvard.edu:1/12336339,petrofabric
oai:dash.harvard.edu:1/12336339,Baffin Island
oai:dash.harvard.edu:1/12336339,Bylot Supergroup
oai:dash.harvard.edu:1/12336339,taphonomy
oai:dash.harvard.edu:1/12336389,pseudorandomness
oai:dash.harvard.edu:1/12336389,exposure-resilient function
oai:dash.harvard.edu:1/12336389,randomness extractor
oai:dash.harvard.edu:1/12336389,bit-fixing source
oai:dash.harvard.edu:1/12336274,Inferior intraparietal sulcus
oai:dash.harvard.edu:1/12336274,transverse occipital sulcus
oai:dash.harvard.edu:1/12336274,scene processing
oai:dash.harvard.edu:1/12336274,multiple object individuation
oai:dash.harvard.edu:1/12336274,functional MRI
oai:dash.harvard.edu:1/12330900,life history
oai:dash.harvard.edu:1/12330900,phenotype
oai:dash.harvard.edu:1/12330900,evolution
oai:dash.harvard.edu:1/12330900,individuality
oai:dash.harvard.edu:1/12330900,gene—environment interaction
oai:dash.harvard.edu:1/12336394,life history traits
oai:dash.harvard.edu:1/12336394,natural population
oai:dash.harvard.edu:1/12336394,pedigree
oai:dash.harvard.edu:1/12336394,QTL mapping
oai:dash.harvard.edu:1/12336394,quantitative traits
oai:dash.harvard.edu:1/12336336,Devaluation
oai:dash.harvard.edu:1/12336336,Fiscal
oai:dash.harvard.edu:1/12336336,VAT
oai:dash.harvard.edu:1/12336336,Payroll Tax
oai:dash.harvard.edu:1/12375012,"walsh function, quantum simulation, quantum computation, fourier methods"
oai:dash.harvard.edu:1/12410537,quantum process tomography
oai:dash.harvard.edu:1/12410537,supramolecular aggregates
oai:dash.harvard.edu:1/12410537,energy transfer
oai:dash.harvard.edu:1/12410537,exciton coherence
oai:dash.harvard.edu:1/12410537,ultrafast spectroscopy
oai:dash.harvard.edu:1/12410537,open quantum system
oai:dash.harvard.edu:1/12410537,nonlinear optics
oai:dash.harvard.edu:1/13454550,Atomic and molecular physics
oai:dash.harvard.edu:1/13454550,Computational physics
oai:dash.harvard.edu:1/13454550,Quantum information and quantum mechanics
oai:dash.harvard.edu:1/12339130,surface modification
oai:dash.harvard.edu:1/12339130,solar cells
oai:dash.harvard.edu:1/12339130,interface recombination
oai:dash.harvard.edu:1/12339130,photovoltaic devices
oai:dash.harvard.edu:1/12339130,thin films
oai:dash.harvard.edu:1/12363924,Crowdsourcing
oai:dash.harvard.edu:1/12363924,Mechanical Turk
oai:dash.harvard.edu:1/12363924,User Interface Evaluation
oai:dash.harvard.edu:1/12561368,Website Aesthetics
oai:dash.harvard.edu:1/12561368,First Impression
oai:dash.harvard.edu:1/12561368,Colorfulness
oai:dash.harvard.edu:1/12561368,Complexity
oai:dash.harvard.edu:1/12561368,Modeling
oai:dash.harvard.edu:1/12561368,Prediction
oai:dash.harvard.edu:1/12363926,colour
oai:dash.harvard.edu:1/12363926,colour vision deﬁciency
oai:dash.harvard.edu:1/12363926,automatic recolouring
oai:dash.harvard.edu:1/12561360,doodle
oai:dash.harvard.edu:1/12561360,event scheduling
oai:dash.harvard.edu:1/12561360,cross-cultural
oai:dash.harvard.edu:1/12561360,decision-making
oai:dash.harvard.edu:1/12561014,memory
oai:dash.harvard.edu:1/12561014,cognition
oai:dash.harvard.edu:1/12561014,experience
oai:dash.harvard.edu:1/12561014,brain
oai:dash.harvard.edu:1/12561014,neuroscience
oai:dash.harvard.edu:1/12561354,Interactive Proofs
oai:dash.harvard.edu:1/12561354,Sublinear Algorithms
oai:dash.harvard.edu:1/12872183,Functional Reactive Programming
oai:dash.harvard.edu:1/12872183,Graphical User Interfaces
oai:dash.harvard.edu:1/12674639,International thought
oai:dash.harvard.edu:1/12674639,international intellectual history
oai:dash.harvard.edu:1/12674639,international anarchy
oai:dash.harvard.edu:1/12674639,international law
oai:dash.harvard.edu:1/12674639,natural law
oai:dash.harvard.edu:1/12674639,positivism
oai:dash.harvard.edu:1/12674639,cosmopolitanism
oai:dash.harvard.edu:1/12674639,presentism
oai:dash.harvard.edu:1/12674639,sovereignty
oai:dash.harvard.edu:1/12674639,states-system
oai:dash.harvard.edu:1/12674639,intervention
oai:dash.harvard.edu:1/12674639,gender
oai:dash.harvard.edu:1/12674639,historiography
oai:dash.harvard.edu:1/12674639,theology
oai:dash.harvard.edu:1/12674639,Hobbes
oai:dash.harvard.edu:1/12674639,Locke
oai:dash.harvard.edu:1/12674639,Staël
oai:dash.harvard.edu:1/12763908,International relations and international organisations
oai:dash.harvard.edu:1/12362592,Archaeological remote sensing
oai:dash.harvard.edu:1/12362592,anthrosols
oai:dash.harvard.edu:1/12362592,random forest
oai:dash.harvard.edu:1/12362592,ensemble classification
oai:dash.harvard.edu:1/13548965,Algebra
oai:dash.harvard.edu:1/13548965,middle school mathematics
oai:dash.harvard.edu:1/13548965,regression discontinuity
oai:dash.harvard.edu:1/13548965,Wake County Public School System
oai:dash.harvard.edu:1/13548965,Strategic Data Project
oai:dash.harvard.edu:1/13497110,signal processing
oai:dash.harvard.edu:1/13497110,communications
oai:dash.harvard.edu:1/13497110,information theory
oai:dash.harvard.edu:1/13497110,security
oai:dash.harvard.edu:1/12374816,Machine learning
oai:dash.harvard.edu:1/12374816,Membrane detection
oai:dash.harvard.edu:1/12374816,Neural circuit reconstruction
oai:dash.harvard.edu:1/12374816,Multi-scale context
oai:dash.harvard.edu:1/12374816,Radon-like features (RLF)
oai:dash.harvard.edu:1/13051802,System identiﬁcation
oai:dash.harvard.edu:1/13051802,Sparsity-based signal processing
oai:dash.harvard.edu:1/13051802,anomaly detection
oai:dash.harvard.edu:1/13064248,aesthetics
oai:dash.harvard.edu:1/13064248,conservation
oai:dash.harvard.edu:1/13064248,land protection
oai:dash.harvard.edu:1/13064248,landscape art
oai:dash.harvard.edu:1/13064248,picturesque
oai:dash.harvard.edu:1/13064248,sublime
oai:dash.harvard.edu:1/12388520,climate envelope
oai:dash.harvard.edu:1/12388520,community
oai:dash.harvard.edu:1/12388520,global
oai:dash.harvard.edu:1/12388520,mangal
oai:dash.harvard.edu:1/12388520,sea-level rise
oai:dash.harvard.edu:1/12388520,species richness
oai:dash.harvard.edu:1/12559504,energy harvesting
oai:dash.harvard.edu:1/12559504,soft matters
oai:dash.harvard.edu:1/12559504,dielectric elastomers
oai:dash.harvard.edu:1/12559504,electromechanical conversion cycle
oai:dash.harvard.edu:1/12559504,generators
oai:dash.harvard.edu:1/13064710,quantifier scope
oai:dash.harvard.edu:1/13064710,Mandarin Chinese
oai:dash.harvard.edu:1/13064710,heritage Mandarin
oai:dash.harvard.edu:1/13064710,relativization
oai:dash.harvard.edu:1/12553723,General Welfare
oai:dash.harvard.edu:1/12553723,Welfare and Poverty: Government Programs; Provision and Effects of Welfare Programs
oai:dash.harvard.edu:1/12553723,"Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration"
oai:dash.harvard.edu:1/12553723,Regional Labor Markets
oai:dash.harvard.edu:1/12553723,Population
oai:dash.harvard.edu:1/12553723,Neighborhood Characteristics
oai:dash.harvard.edu:1/12410453,synchronous grammars
oai:dash.harvard.edu:1/12410453,tree transducers
oai:dash.harvard.edu:1/12410453,tree-adjoining grammars
oai:dash.harvard.edu:1/12410453,tree-substitution grammars
oai:dash.harvard.edu:1/12406529,lincRNA
oai:dash.harvard.edu:1/12406529,non-coding RNA
oai:dash.harvard.edu:1/12406529,p53
oai:dash.harvard.edu:1/12406529,gene regulation
oai:dash.harvard.edu:1/12406529,Polycomb repressive complex 2
oai:dash.harvard.edu:1/12406531,Amniote phylogeny
oai:dash.harvard.edu:1/12406531,anoxia tolerance
oai:dash.harvard.edu:1/12406531,chelonian
oai:dash.harvard.edu:1/12406531,freeze tolerance
oai:dash.harvard.edu:1/12406531,genomics
oai:dash.harvard.edu:1/12406531,longevity
oai:dash.harvard.edu:1/12406531,phylogenomics
oai:dash.harvard.edu:1/12406531,physiology
oai:dash.harvard.edu:1/12406531,turtle
oai:dash.harvard.edu:1/12406531,evolutionary rates
oai:dash.harvard.edu:1/12406532,MELK
oai:dash.harvard.edu:1/12406532,basal-like breast cancer
oai:dash.harvard.edu:1/12406532,triple-negative breast cancer
oai:dash.harvard.edu:1/12406532,FoxM1
oai:dash.harvard.edu:1/12406532,targeted therapy
oai:dash.harvard.edu:1/12406532,human
oai:dash.harvard.edu:1/12406532,mouse
oai:dash.harvard.edu:1/12406533,RDP
oai:dash.harvard.edu:1/12406533,Rapid-onset dystonia-parkinsonism
oai:dash.harvard.edu:1/12406533,Neuropathology
oai:dash.harvard.edu:1/12406534,Biology and Life Sciences
oai:dash.harvard.edu:1/12406534,Neuroscience
oai:dash.harvard.edu:1/12406534,Behavioral Neuroscience
oai:dash.harvard.edu:1/12406534,Cognitive Neuroscience
oai:dash.harvard.edu:1/12406534,Learning and Memory
oai:dash.harvard.edu:1/12406534,Neuroimaging
oai:dash.harvard.edu:1/12406534,Neuropsychology
oai:dash.harvard.edu:1/12406534,Psychology
oai:dash.harvard.edu:1/12406534,Experimental Psychology
oai:dash.harvard.edu:1/12406534,Social Sciences
oai:dash.harvard.edu:1/12406535,Reviews
oai:dash.harvard.edu:1/12406537,RNAi
oai:dash.harvard.edu:1/12406537,Off-target effects
oai:dash.harvard.edu:1/12406537,Data analysis
oai:dash.harvard.edu:1/12406537,Seed region
oai:dash.harvard.edu:1/12406537,miRNA
oai:dash.harvard.edu:1/12406537,siRNA
oai:dash.harvard.edu:1/12406537,shRNA
oai:dash.harvard.edu:1/12406537,High-throughput screening
oai:dash.harvard.edu:1/12406540,Biology and Life Sciences
oai:dash.harvard.edu:1/12406540,Immunology
oai:dash.harvard.edu:1/12406540,Immune System
oai:dash.harvard.edu:1/12406540,Innate Immune System
oai:dash.harvard.edu:1/12406540,Immunity
oai:dash.harvard.edu:1/12406540,Microbiology
oai:dash.harvard.edu:1/12406540,Organisms
oai:dash.harvard.edu:1/12406540,Animals
oai:dash.harvard.edu:1/12406540,Invertebrates
oai:dash.harvard.edu:1/12406540,Nematoda
oai:dash.harvard.edu:1/12406540,Caenorhabditis
oai:dash.harvard.edu:1/12406540,Caenorhabditis Elegans
oai:dash.harvard.edu:1/12406540,Medicine and Health Sciences
oai:dash.harvard.edu:1/12406540,Infectious Diseases
oai:dash.harvard.edu:1/12406540,Bacterial Diseases
oai:dash.harvard.edu:1/12406540,Pseudomonas Infections
oai:dash.harvard.edu:1/12406540,Pathology and Laboratory Medicine
oai:dash.harvard.edu:1/12406540,Pathogenesis
oai:dash.harvard.edu:1/12406540,Host-Pathogen Interactions
oai:dash.harvard.edu:1/12406540,Model Organisms
oai:dash.harvard.edu:1/12406540,Animal Models
oai:dash.harvard.edu:1/12406542,MENTAL HEALTH
oai:dash.harvard.edu:1/12406542,PSYCHIATRY
oai:dash.harvard.edu:1/12406627,Clinical outcome
oai:dash.harvard.edu:1/12406627,Colon cancer
oai:dash.harvard.edu:1/12406627,Genetic change
oai:dash.harvard.edu:1/12406628,Sleep
oai:dash.harvard.edu:1/12406628,Work
oai:dash.harvard.edu:1/12406628,Industry
oai:dash.harvard.edu:1/12406628,Occupation
oai:dash.harvard.edu:1/12406628,Asian
oai:dash.harvard.edu:1/12406628,Race
oai:dash.harvard.edu:1/12406630,Knee arthroplasty
oai:dash.harvard.edu:1/12406630,Hip arthroplasty
oai:dash.harvard.edu:1/12406630,Osteoarthritis
oai:dash.harvard.edu:1/12406630,Rheumatoid arthritis
oai:dash.harvard.edu:1/12406630,Global health
oai:dash.harvard.edu:1/12406630,Dominican Republic
oai:dash.harvard.edu:1/12406631,Biology and Life Sciences
oai:dash.harvard.edu:1/12406631,Anatomy
oai:dash.harvard.edu:1/12406631,Musculoskeletal System
oai:dash.harvard.edu:1/12406631,Biomechanics
oai:dash.harvard.edu:1/12406631,Bone and Joint Mechanics
oai:dash.harvard.edu:1/12406631,Biophysics
oai:dash.harvard.edu:1/12406631,Paleontology
oai:dash.harvard.edu:1/12406631,Paleobiology
oai:dash.harvard.edu:1/12406631,Paleozoology
oai:dash.harvard.edu:1/12406631,Vertebrate Paleontology
oai:dash.harvard.edu:1/12406632,systems biology
oai:dash.harvard.edu:1/12406632,organelles
oai:dash.harvard.edu:1/12406632,mathematical modeling
oai:dash.harvard.edu:1/12406632,fluctuations
oai:dash.harvard.edu:1/12406632,cell biology
oai:dash.harvard.edu:1/12406633,Cell topology
oai:dash.harvard.edu:1/12406633,Epithelial morphogenesis
oai:dash.harvard.edu:1/12406633,Mathematical modeling
