RecordIdentifier,Topic,TopicID
oai:dash.harvard.edu:1/12406635,visual search,7061
oai:dash.harvard.edu:1/12406635,attention,3202
oai:dash.harvard.edu:1/12406639,Insight,8068
oai:dash.harvard.edu:1/12406639,Meiotic Drivers,9603
oai:dash.harvard.edu:1/12406639,speciation,466
oai:dash.harvard.edu:1/12406639,meiotic drive,5563
oai:dash.harvard.edu:1/12406639,chromosomal rearrangements,9604
oai:dash.harvard.edu:1/12406639,recombination,3710
oai:dash.harvard.edu:1/12406641,Bacteria,9605
oai:dash.harvard.edu:1/12406641,Fungi,773
oai:dash.harvard.edu:1/12406641,Plantae,9606
oai:dash.harvard.edu:1/12406641,Animalia,9607
oai:dash.harvard.edu:1/12406641,Protozoa,9608
oai:dash.harvard.edu:1/12406641,Chromista,9609
oai:dash.harvard.edu:1/12406641,Archaea,9610
oai:dash.harvard.edu:1/12406641,Ecology,5270
oai:dash.harvard.edu:1/12406641,Biogeography,8404
oai:dash.harvard.edu:1/12406641,Evolutionary Biology,5197
oai:dash.harvard.edu:1/12406641,Systematics,9611
oai:dash.harvard.edu:1/12406641,Data Management,9612
oai:dash.harvard.edu:1/12406641,World,9613
oai:dash.harvard.edu:1/12406642,Biology and Life Sciences,8957
oai:dash.harvard.edu:1/12406642,Agriculture,8400
oai:dash.harvard.edu:1/12406642,Agricultural Biotechnology,8783
oai:dash.harvard.edu:1/12406642,Genetically Modified Organisms,7340
oai:dash.harvard.edu:1/12406642,Biotechnology,5218
oai:dash.harvard.edu:1/12406642,Genetic Engineering,7339
oai:dash.harvard.edu:1/12406642,Transgenic Engineering,9614
oai:dash.harvard.edu:1/12406642,Genetics,5200
oai:dash.harvard.edu:1/12406642,Animal Genetics,5206
oai:dash.harvard.edu:1/12406642,Gene Disruption,9615
oai:dash.harvard.edu:1/12406642,Molecular Genetics,5220
oai:dash.harvard.edu:1/12406642,Organisms,8922
oai:dash.harvard.edu:1/12406642,Animals,8923
oai:dash.harvard.edu:1/12406642,Vertebrates,8924
oai:dash.harvard.edu:1/12406642,Fishes,9616
oai:dash.harvard.edu:1/12406642,Osteichthyes,9617
oai:dash.harvard.edu:1/12406642,Zebrafish,6946
oai:dash.harvard.edu:1/12406644,medial amygdala,9618
oai:dash.harvard.edu:1/12406644,sensory representation,9619
oai:dash.harvard.edu:1/12406644,sexual dimorphism,9620
oai:dash.harvard.edu:1/12406644,vomeronasal system,9621
oai:dash.harvard.edu:1/12406644,pheromones,5869
oai:dash.harvard.edu:1/12406644,behavior,6026
oai:dash.harvard.edu:1/12406644,mouse,5213
oai:dash.harvard.edu:1/12406822,Metabolism,7292
oai:dash.harvard.edu:1/12406822,Variability,9622
oai:dash.harvard.edu:1/12406822,Metabolic flux analysis,9623
oai:dash.harvard.edu:1/12406822,Networks,9624
oai:dash.harvard.edu:1/12406824,Article,7983
oai:dash.harvard.edu:1/12406826,visual extinction,9625
oai:dash.harvard.edu:1/12406826,inter-hemispheric interaction,9626
oai:dash.harvard.edu:1/12406826,visuospatial attention,9627
oai:dash.harvard.edu:1/12406826,TMS,9628
oai:dash.harvard.edu:1/12406826,fMRI,7160
oai:dash.harvard.edu:1/12406827,Immature dendritic cells (iDC),9629
oai:dash.harvard.edu:1/12406827,Monocyte-derived macrophages (MDM),9630
oai:dash.harvard.edu:1/12406827,IFN-stimulated genes (ISG),9631
oai:dash.harvard.edu:1/12406827,Tat,9632
oai:dash.harvard.edu:1/12406827,Human immunodeficiency virus type 1 (HIV-1),9633
oai:dash.harvard.edu:1/12406827,Antigen presenting cells (APC),9634
oai:dash.harvard.edu:1/12406830,aging,9110
oai:dash.harvard.edu:1/12406830,lifespan,5655
oai:dash.harvard.edu:1/12406830,damage,9635
oai:dash.harvard.edu:1/12406830,metabolite profiling,9636
oai:dash.harvard.edu:1/12406831,Review Article,8229
oai:dash.harvard.edu:1/12406831,SLC11A2,9637
oai:dash.harvard.edu:1/12406831,DMT1,9638
oai:dash.harvard.edu:1/12406831,iron,4909
oai:dash.harvard.edu:1/12406831,manganese,2142
oai:dash.harvard.edu:1/12406831,Belgrade rat,9639
oai:dash.harvard.edu:1/12406897,Biology and Life Sciences,8957
oai:dash.harvard.edu:1/12406897,Genetics,5200
oai:dash.harvard.edu:1/12406897,Human Genetics,9640
oai:dash.harvard.edu:1/12406897,Genetic Association Studies,9641
oai:dash.harvard.edu:1/12406897,Neuroscience,5155
oai:dash.harvard.edu:1/12406897,Neuropsychology,7306
oai:dash.harvard.edu:1/12406897,Medicine and Health Sciences,8927
oai:dash.harvard.edu:1/12406897,Epidemiology,8016
oai:dash.harvard.edu:1/12406897,Genetic Epidemiology,9133
oai:dash.harvard.edu:1/12406897,Mental Health and Psychiatry,9642
oai:dash.harvard.edu:1/12406897,Mood Disorders,6078
oai:dash.harvard.edu:1/12406899,Genetics,5200
oai:dash.harvard.edu:1/12406899,MRI,3741
oai:dash.harvard.edu:1/12406899,GWAS,6465
oai:dash.harvard.edu:1/12406899,Consortium,9643
oai:dash.harvard.edu:1/12406899,Meta-analysis,7991
oai:dash.harvard.edu:1/12406899,Multi-site,9644
oai:dash.harvard.edu:1/12406900,Biology and Life Sciences,8957
oai:dash.harvard.edu:1/12406900,Biochemistry,5216
oai:dash.harvard.edu:1/12406900,Proteins,5217
oai:dash.harvard.edu:1/12406900,Transmembrane Transport Proteins,9645
oai:dash.harvard.edu:1/12406900,Microbiology,6765
oai:dash.harvard.edu:1/12406900,Medical Microbiology,8958
oai:dash.harvard.edu:1/12406900,Microbial Pathogens,6907
oai:dash.harvard.edu:1/12406900,Bacterial Pathogens,6902
oai:dash.harvard.edu:1/12406900,Bacillus,9646
oai:dash.harvard.edu:1/12406900,Bacillus Subtilis,9647
oai:dash.harvard.edu:1/12406900,Microbial Physiology,7295
oai:dash.harvard.edu:1/12406900,Molecular Biology,9648
oai:dash.harvard.edu:1/12406900,Molecular Complexes,9649
oai:dash.harvard.edu:1/12406900,Model Organisms,5211
oai:dash.harvard.edu:1/12406900,Prokaryotic Models,8090
oai:dash.harvard.edu:1/12406901,Physical Sciences,9004
oai:dash.harvard.edu:1/12406901,Physics,5234
oai:dash.harvard.edu:1/12406901,Biology and Life Sciences,8957
oai:dash.harvard.edu:1/12406902,Biology and Life Sciences,8957
oai:dash.harvard.edu:1/12406902,Anatomy,8981
oai:dash.harvard.edu:1/12406902,Biological Tissue,9168
oai:dash.harvard.edu:1/12406902,Connective Tissue,9650
oai:dash.harvard.edu:1/12406902,Cartilage,8095
oai:dash.harvard.edu:1/12406902,Musculoskeletal System,6827
oai:dash.harvard.edu:1/12406902,Biochemistry,5216
oai:dash.harvard.edu:1/12406902,Proteins,5217
oai:dash.harvard.edu:1/12406902,Physiology,9114
oai:dash.harvard.edu:1/12406902,Endocrine Physiology,8950
oai:dash.harvard.edu:1/12406902,Growth Factors,9651
oai:dash.harvard.edu:1/12406902,Biotechnology,5218
oai:dash.harvard.edu:1/12406902,Bioengineering,6067
oai:dash.harvard.edu:1/12406902,Tissue Engineering,9652
oai:dash.harvard.edu:1/12406902,Cell Biology,8510
oai:dash.harvard.edu:1/12406902,Cellular Types,5231
oai:dash.harvard.edu:1/12406902,Animal Cells,9653
oai:dash.harvard.edu:1/12406902,Stem Cells,8009
oai:dash.harvard.edu:1/12406902,Adult Stem Cells,8010
oai:dash.harvard.edu:1/12406902,Mesenchymal Stem Cells,9654
oai:dash.harvard.edu:1/12406902,Bone Marrow Cells,9655
oai:dash.harvard.edu:1/12406902,Molecular Cell Biology,5221
oai:dash.harvard.edu:1/12406902,Developmental Biology,6058
oai:dash.harvard.edu:1/12406902,Cell Differentiation,6741
oai:dash.harvard.edu:1/12406902,Medicine and Health Sciences,8927
oai:dash.harvard.edu:1/12406903,Review Article,8229
oai:dash.harvard.edu:1/12406903,language evolution,9656
oai:dash.harvard.edu:1/12406903,computation,4342
oai:dash.harvard.edu:1/12406903,animal behavior,6085
oai:dash.harvard.edu:1/12406903,genetics,5200
oai:dash.harvard.edu:1/12406903,paleoarcheology,9657
oai:dash.harvard.edu:1/12406903,modelling,9658
oai:dash.harvard.edu:1/12406904,General Commentary Article,7992
oai:dash.harvard.edu:1/12406904,face processing,9659
oai:dash.harvard.edu:1/12406904,face expressions,9660
oai:dash.harvard.edu:1/12406904,thatcher illusion,9661
oai:dash.harvard.edu:1/12406904,superior temporal sulcus,9662
oai:dash.harvard.edu:1/12406904,fusiform face area,9663
oai:dash.harvard.edu:1/12406905,MicroCT,9664
oai:dash.harvard.edu:1/12406905,Morphology,9202
oai:dash.harvard.edu:1/12406905,Anatomy,8981
oai:dash.harvard.edu:1/12406905,Taxonomy,6836
oai:dash.harvard.edu:1/12406905,Lumbricidae,9665
oai:dash.harvard.edu:1/12406905,?CT,9666
oai:dash.harvard.edu:1/12406905,Repository,9667
oai:dash.harvard.edu:1/12406905,Imaging,9668
oai:dash.harvard.edu:1/12406906,Earthworms,9669
oai:dash.harvard.edu:1/12406906,lumbricids,9670
oai:dash.harvard.edu:1/12406906,species description,9887
oai:dash.harvard.edu:1/12406907,Biology and Life Sciences,8957
oai:dash.harvard.edu:1/12406907,Computational Biology,5219
oai:dash.harvard.edu:1/12406907,Evolutionary Modeling,6930
oai:dash.harvard.edu:1/12406907,Evolutionary Biology,5197
oai:dash.harvard.edu:1/12406907,Evolutionary Systematics,6725
oai:dash.harvard.edu:1/12406907,Phylogenetics,6726
oai:dash.harvard.edu:1/12406907,Animal Phylogenetics,6729
oai:dash.harvard.edu:1/12406907,Paleontology,6727
oai:dash.harvard.edu:1/12406907,Paleobiology,9591
oai:dash.harvard.edu:1/12406907,Paleozoology,9592
oai:dash.harvard.edu:1/12406907,Invertebrate Paleontology,9672
oai:dash.harvard.edu:1/12406907,Taxonomy,6836
oai:dash.harvard.edu:1/12406907,Animal Taxonomy,6838
oai:dash.harvard.edu:1/12406907,Zoology,5275
oai:dash.harvard.edu:1/12406907,Ecology and Environmental Sciences,8980
oai:dash.harvard.edu:1/12406907,Soil Science,9673
oai:dash.harvard.edu:1/12406907,Soil Ecology,8759
oai:dash.harvard.edu:1/12406907,Medicine and Health Sciences,8927
oai:dash.harvard.edu:1/12406907,Diagnostic Medicine,6992
oai:dash.harvard.edu:1/12406907,Diagnostic Radiology,7239
oai:dash.harvard.edu:1/12406907,Tomography,9674
oai:dash.harvard.edu:1/12406907,Computed Axial Tomography,9675
oai:dash.harvard.edu:1/12406909,Alien or exotic species,9676
oai:dash.harvard.edu:1/12406909,climate change,7990
oai:dash.harvard.edu:1/12406909,invasions,9677
oai:dash.harvard.edu:1/12406909,non-native,9678
oai:dash.harvard.edu:1/12406909,phenology,1244
oai:dash.harvard.edu:1/12406909,plasticity,9054
oai:dash.harvard.edu:1/12406909,temperate systems.,9679
oai:dash.harvard.edu:1/12406910,cyanobacteria,1119
oai:dash.harvard.edu:1/12406910,carboxysomes,9680
oai:dash.harvard.edu:1/12406910,carbon fixation,9681
oai:dash.harvard.edu:1/12406910,systems modeling,9682
oai:dash.harvard.edu:1/12406910,other,8073
oai:dash.harvard.edu:1/12406912,Intron retentions,9684
oai:dash.harvard.edu:1/12406912,RNA-Seq,8557
oai:dash.harvard.edu:1/12406912,Lung adenocarcinoma,9685
oai:dash.harvard.edu:1/12406912,Gene expression,5207
oai:dash.harvard.edu:1/12406912,Nonsense mediated decay,9686
oai:dash.harvard.edu:1/12559514,Price Level,9687
oai:dash.harvard.edu:1/12559514,Inflation,9688
oai:dash.harvard.edu:1/12559514,Deflation,9689
oai:dash.harvard.edu:1/12559514,"Interest Rates: Determination, Term Structure, and Effects",9690
oai:dash.harvard.edu:1/12559514,International Monetary Arrangements and Institutions,9691
oai:dash.harvard.edu:1/12559514,National Debt,9692
oai:dash.harvard.edu:1/12559514,Debt Management,9693
oai:dash.harvard.edu:1/12559514,Sovereign Debt,9694
oai:dash.harvard.edu:1/13839144,?????,9695
oai:dash.harvard.edu:1/13839144,?XX,9696
oai:dash.harvard.edu:1/13839144,???,9697
oai:dash.harvard.edu:1/13839144,????,9698
oai:dash.harvard.edu:1/13839144,?????,9699
oai:dash.harvard.edu:1/13839144,????,9700
oai:dash.harvard.edu:1/14081355,Ediacaran,1092
oai:dash.harvard.edu:1/14081355,Shuram,9701
oai:dash.harvard.edu:1/14081355,Windermere,9702
oai:dash.harvard.edu:1/14081355,Carbon-isotope,9703
oai:dash.harvard.edu:1/14081355,Trace fossils,9704
oai:dash.harvard.edu:1/14081355,Fe-speciation,9705
oai:dash.harvard.edu:1/14081356,Phanerozoic oxygen,9706
oai:dash.harvard.edu:1/14081356,sulfate-reducing bacteria,9707
oai:dash.harvard.edu:1/13065013,human evolution,8548
oai:dash.harvard.edu:1/13065013,hominin life history,9708
oai:dash.harvard.edu:1/13065013,feeding ontogeny,9709
oai:dash.harvard.edu:1/13065013,primate nursing,9710
oai:dash.harvard.edu:1/12759722,science studies,9711
oai:dash.harvard.edu:1/12759722,food studies,9712
oai:dash.harvard.edu:1/12759722,France,8889
oai:dash.harvard.edu:1/12759722,structuralism,9713
oai:dash.harvard.edu:1/12497389,Tibet,9714
oai:dash.harvard.edu:1/12497389,GPS,3410
oai:dash.harvard.edu:1/12497389,deformation,4086
oai:dash.harvard.edu:1/12497389,microplate,9715
oai:dash.harvard.edu:1/12497389,modeling,9486
oai:dash.harvard.edu:1/12497389,block model,9716
oai:dash.harvard.edu:1/12497389,Monte Carlo,7051
oai:dash.harvard.edu:1/12497390,Japan,5383
oai:dash.harvard.edu:1/12497390,Tohoku,9717
oai:dash.harvard.edu:1/12497390,coseismic slip,9718
oai:dash.harvard.edu:1/12497390,postseismic slip,9719
oai:dash.harvard.edu:1/12497390,imaging,9668
oai:dash.harvard.edu:1/12497390,sparsity,9720
oai:dash.harvard.edu:1/12497391,Hayward fault,9721
oai:dash.harvard.edu:1/12497391,block models,9722
oai:dash.harvard.edu:1/12497391,fault creep,9723
oai:dash.harvard.edu:1/12497391,interseismic deformation,9724
oai:dash.harvard.edu:1/12497938,Tibet,9714
oai:dash.harvard.edu:1/12497938,fault slip rates,9725
oai:dash.harvard.edu:1/12497938,mechanical models,9726
oai:dash.harvard.edu:1/12497938,edge-driven,9727
oai:dash.harvard.edu:1/12497939,earthquake cycle,9728
oai:dash.harvard.edu:1/12497939,post-seismic,9729
oai:dash.harvard.edu:1/12497939,mid-crustal strength,9730
oai:dash.harvard.edu:1/12497939,strain localization,3310
oai:dash.harvard.edu:1/13065017,comparative genomic hybridization,9731
oai:dash.harvard.edu:1/13065017,structural variation,9732
oai:dash.harvard.edu:1/13065017,gene expression,5207
oai:dash.harvard.edu:1/12582486,Zebrafish,6946
oai:dash.harvard.edu:1/12582486,Erythropoiesis,9733
oai:dash.harvard.edu:1/12582486,Globin switching,9734
oai:dash.harvard.edu:1/12582486,Locus control region,9735
oai:dash.harvard.edu:1/12571973,Primitive and definitive hematopoiesis,9736
oai:dash.harvard.edu:1/12571973,Differentiation,9737
oai:dash.harvard.edu:1/12571973,Lineage commitment,9738
oai:dash.harvard.edu:1/12582487,Hematopoiesis,6096
oai:dash.harvard.edu:1/12582487,Lineage differentiation,9739
oai:dash.harvard.edu:1/12582487,Transcription elongation,9740
oai:dash.harvard.edu:1/12582485,Information flow,9741
oai:dash.harvard.edu:1/12582485,declassification,9742
oai:dash.harvard.edu:1/12582485,information release,9743
oai:dash.harvard.edu:1/12582485,algorithmic knowledge,9744
oai:dash.harvard.edu:1/12585271,vitamins,9745
oai:dash.harvard.edu:1/12585271,Vitamin D,8485
oai:dash.harvard.edu:1/12585271,disparities,670
oai:dash.harvard.edu:1/12585271,race,9302
oai:dash.harvard.edu:1/12585271,survival,9746
oai:dash.harvard.edu:1/12582488,neuroscience,5155
oai:dash.harvard.edu:1/12582488,history,1464
oai:dash.harvard.edu:1/12582488,coevolution,6939
oai:dash.harvard.edu:1/12582488,stress,921
oai:dash.harvard.edu:1/12763590,social policy,9747
oai:dash.harvard.edu:1/12763590,inequality,975
oai:dash.harvard.edu:1/12763590,licensure,9748
oai:dash.harvard.edu:1/12763590,moral politics,9749
oai:dash.harvard.edu:1/12763590,illness and identity politics,9750
oai:dash.harvard.edu:1/12763590,approval regulation,9751
oai:dash.harvard.edu:1/12644696,respondent-driven sampling,9752
oai:dash.harvard.edu:1/12644696,link-tracing,9753
oai:dash.harvard.edu:1/12644696,Volz–Heckathorn estimator,9754
oai:dash.harvard.edu:1/12644696,network visualization,9755
oai:dash.harvard.edu:1/12644696,homophily,7467
oai:dash.harvard.edu:1/12646636,Visiting deities,9756
oai:dash.harvard.edu:1/12646636,Hopi,9757
oai:dash.harvard.edu:1/12646636,Newar,9758
oai:dash.harvard.edu:1/12646636,Marind-anim,9759
oai:dash.harvard.edu:1/12646636,agriculture,8400
oai:dash.harvard.edu:1/12646636,myths,9760
oai:dash.harvard.edu:1/12646636,rituals,9761
oai:dash.harvard.edu:1/12646636,violent sacrifice,9762
oai:dash.harvard.edu:1/12646636,Hainuwele,9763
oai:dash.harvard.edu:1/12646636,Palaeolithic origins,9764
oai:dash.harvard.edu:1/12644697,complexity theory,9765
oai:dash.harvard.edu:1/12644697,cryptography,2736
oai:dash.harvard.edu:1/12644697,homomorphic encryption,9766
oai:dash.harvard.edu:1/12644697,pseudorandom functions,9767
oai:dash.harvard.edu:1/12644697,Rice’s Theorem,9768
oai:dash.harvard.edu:1/12644697,software protection,9769
oai:dash.harvard.edu:1/12644697,software watermarking,9770
oai:dash.harvard.edu:1/12644697,statistical zero knowledge,9771
oai:dash.harvard.edu:1/13581009,reforms,9772
oai:dash.harvard.edu:1/13581009,foreign exchange,9773
oai:dash.harvard.edu:1/13581009,reserves,9774
oai:dash.harvard.edu:1/13581009,monetary policy,7540
oai:dash.harvard.edu:1/13581009,central banks,9775
oai:dash.harvard.edu:1/12712855,J. B. Kennedy,9776
oai:dash.harvard.edu:1/12712855,Greek music,9777
oai:dash.harvard.edu:1/12712855,Plato,1945
oai:dash.harvard.edu:1/12712855,Pythagoreans,9778
oai:dash.harvard.edu:1/12712855,scale,9779
oai:dash.harvard.edu:1/14068420,"stars: winds, outflows",9780
oai:dash.harvard.edu:1/14068420,stars: Wolf-Rayet,9781
oai:dash.harvard.edu:1/14068420,supergiants,9782
oai:dash.harvard.edu:1/14068420,X-rays: binaries,9783
oai:dash.harvard.edu:1/14068420,"X-rays: individual (AX J163252–4746, AX J184738–0156, AX J144701–5919, AX J144547–5931)",9784
oai:dash.harvard.edu:1/14068420,X-rays: stars,9785
oai:dash.harvard.edu:1/12712854,high-energy proton-proton scattering,9786
oai:dash.harvard.edu:1/12712854,Higgs production,9787
oai:dash.harvard.edu:1/12712854,LHC physics,9788
oai:dash.harvard.edu:1/12701524,Antenna theory,9789
oai:dash.harvard.edu:1/12701524,resonance,5104
oai:dash.harvard.edu:1/12701524,earth,9790
oai:dash.harvard.edu:1/12701524,nterface phenomena,9791
oai:dash.harvard.edu:1/12701524,integral equation,9792
oai:dash.harvard.edu:1/12701524,variational methods,9793
oai:dash.harvard.edu:1/12712839,Animal behaviour,9794
oai:dash.harvard.edu:1/12712839,Zoology,5275
oai:dash.harvard.edu:1/12712839,Evolution,6966
oai:dash.harvard.edu:1/12712839,Genetics and genomics,9795
oai:dash.harvard.edu:1/12712849,chimpanzees,2613
oai:dash.harvard.edu:1/12712849,Pan troqiodytes,9796
oai:dash.harvard.edu:1/12712849,group competition,9797
oai:dash.harvard.edu:1/12712849,hunter-gatherer,9798
oai:dash.harvard.edu:1/12712849,altruism,1396
oai:dash.harvard.edu:1/12712849,warfare,9799
oai:dash.harvard.edu:1/12712894,ozone,2446
oai:dash.harvard.edu:1/12712894,background ozone,2441
oai:dash.harvard.edu:1/12712894,policy relevant background,9800
oai:dash.harvard.edu:1/12712894,air quality standard,2443
oai:dash.harvard.edu:1/12712845,Infancy,9801
oai:dash.harvard.edu:1/12712845,Imitation,9802
oai:dash.harvard.edu:1/12712845,Sex differences,9803
oai:dash.harvard.edu:1/12712845,Propulsive movement,9804
oai:dash.harvard.edu:1/12712846,Arctic,9805
oai:dash.harvard.edu:1/12712846,Aerosol acidity,9806
oai:dash.harvard.edu:1/12712846,Sulfate,9807
oai:dash.harvard.edu:1/12712846,Ammonium,9808
oai:dash.harvard.edu:1/12712846,Pollution sources,9809
oai:dash.harvard.edu:1/12712844,cosmology: observations,9280
