topicID,Topic
5518,species 49 migration
3973,species abundance
7855,species concept
9671,species description
5515,species distribution 48 models
5835,species distribution model
7767,species distribution modeling
10581,species distribution modelling
4243,species diveristy
3423,species diversity
7768,species identification
6013,species interactions
11153,species pool
3919,species richness
5863,species sorting
7956,species tree
7273,specific ability
3415,specific heat
2785,specificity
4011,specifying and verifying and reasoning about programs
7933,spectral analysis
5765,spectral estimation
5085,spectral line broadening
5792,spectral reddening
11510,spectrin
3535,spectroscopic
7345,spectroscopic properties
4387,spectroscopy
4483,speech communication
7258,speech perception
448,speech production
3291,speed
9042,speleobiology
5976,spells
10334,sperm aggregation
10336,sperm competition
8440,sperm ion channels
10335,sperm motility
6600,spermatogenesis
8439,spermatozoa
2659,sphenoid
4860,sphere
601,sphere packing
4684,spherical design
3191,spherical shells
3447,spherical varieties
7468,spillovers
3326,spin
7672,spin coherence
4944,spin dynamics
4799,spin liquids
836,spin polarised transport
1269,spin-orbit interactions
4169,spindle assembly
6240,spinning disk confocal
5508,spins
5574,spintronics
8493,spiral ganglion neuron
3030,splatting
7172,splay fault
2999,splitting tree
2223,spontaneous emission
6248,spore dispersal
7506,sporophyte
4840,sport hunting
6151,spots
5516,spread model
16,spurious se
4853,sputter deposition
704,sputter etching
469,squamate reptiles
10343,squamous cell lung cancer subtypes
3569,squeezing force
1480,stability
2687,stabilization
10360,stable isotope fractionation
8184,stable isotope geobiology
8186,"stable isotope geobiology, ancient isotope records"
1108,stable isotopes
733,stablize
7734,stacked bar charts
11468,stag hunt
4036,staggered-term legislatures
474,staging series
6136,stamps
2147,standardization
7963,star formation
5344,star quilts
4520,starch
2609,starch degradation
7967,starless cores
3531,stars
9781,stars: Wolf-Rayet
11692,stars: activity
10378,stars: distances
11691,stars: early-type
3186,stars: formation
3548,stars: fundamental parameters
3549,stars: individual (CM Dra)
10379,stars: individual (Cygnus X-1)
7882,stars: individual (IM Pegasi)
10386,stars: individual: XTE J1550-564-X -rays: binaries
11694,stars: individual:ρOphiuchi / starspots
3547,stars: late-type
3550,stars: low-mass
3552,"stars: low-mass, brown dwarfs"
9824,stars: magnetars
11693,stars: magnetic field
3553,stars: rotation
9780,"stars: winds, outflows"
8545,starvation
4389,state
5829,state capacity
372,state dependent friction
7847,state estimation
882,state taxation
7628,state-space formulation
5502,states
9504,states-system
5713,static analysis
5167,static images
10277,static semantics
3241,statistical analysis
7870,statistical contrasts
979,statistical discrimination
4397,statistical education
4591,statistical inference
4753,statistical mechanics
1293,statistical methods
3235,statistical ontology
4712,statistical physics
3236,statistical software
5963,statistical theories
9771,statistical zero knowledge
910,statistical zero-knowledge
10722,statistical zero-knowledge argument systems
894,statistical zero-knowledge proofs
10721,statistically hiding commitments
49,statistics
4049,statoliths
9417,stator remodeling
6318,stegokrotaphy
7420,stem cell
11055,stem cell differentiation
3592,stem cells
4920,stepping stone
4951,stepping stone model
4590,stepwise modeling
1751,stereo display
5195,stereochemical structure
5010,stereoisomerism
3219,stereotype threat
1402,stereotypes
10271,sticky Brownian motion
10269,sticky spheres
11009,stiffness
6686,stigma
6591,stimulated Raman scattering
6604,stimulated Raman scattering microscopy
6658,stimulated emission microscopy
11771,stimuli-responsive composites
8461,stimulus-independent thought
940,stimulus–response compatibility
3568,stipules
4982,stochastic Fisher-Kolmogorov equation
4952,stochastic Fisher-Kolmogorov-Petrovsky-Piscounov equation
106,stochastic Taylor expansion
10420,stochastic approximation
11534,stochastic choice
2766,stochastic dynamics
2750,stochastic effects
5458,stochastic game
1468,stochastic growth model
2387,stochastic image model
1499,stochastic matching process
6960,stochastic models
2752,stochastic process
5072,stochastic processes
10919,stochastic resonance
2758,stochastic tunneling
10917,stochasticity
6472,stock prices
209,stock returns
6724,stoichiometry
1249,stomatal conductance
4272,storage
744,storage management
2918,straightforward bidding
2679,strain
3406,strain accumulation
6485,strain gradient plasticity
3310,strain localization
9231,strain measurement
10995,strain rate sensitivity
10987,strain sensors
11773,strain-stiffening
797,strained films
794,strains & stresses
7198,strange metal
9159,strange situation
1450,strategic asset allocation
4194,strategic betting
1495,strategic topology
2909,strategyproof
2796,strategyproofness
1758,stratification
3101,stratified sampling
1790,stratiform instability
10921,stratosphere
11219,stratosphere-troposphere exchange
1779,stratosphere/troposphere interactions
11223,stratospheric ozone
3976,stream fishes
2871,stream processing language
10971,streaming
921,stress
3218,stress and performance
1595,stress appraisal
1193,stress hormones
774,stressed boron doped silicon
3302,stretchability
7665,stretchable conductors
10989,stretchable electronics
11011,stretchable ionic conductors
7571,striasomes
7572,striatal patches
1659,striatum
192,strike-slip faults
656,string
1300,string duality
4727,string theory
3931,strobe
8236,stroma
5999,strong coupling
4697,strongly correlated electrons
2197,structural adjustment
10126,structural beams
134,structural biology
4784,structural condensed matter
10604,structural equation modelling
2242,structural equation models
1643,structural equations
5874,structural estimation
4541,structural priming
785,structural properties
1144,structural variability
9732,structural variation
9713,structuralism
3067,structure
2859,structured population
2863,structured populations
5738,students
5739,students psychology
4013,studies of program constructs
9044,style-investing
6424,sub-Nyquist rate
10873,sub-Saharan Africa
8423,subarachnoid hemorrhage
10098,subcellular
10439,subcerebral projection neurons
2248,subclassification
2168,subduction
6278,subduction component
254,subduction zone
1925,subduction zone magmatism
10303,subglacial hydrology
11672,subitizing
4189,subject-to-subject raising
7971,subject/object processing asymmetry
3118,subjective probability
1727,subjective uncertainty
7762,sublime
54,subliminal priming
11611,submaximal drug effect
7720,submillimeter
9814,submillimeter: ISM
9813,submillimeter: diffuse background
7727,subsets
2605,subsistence
3683,substance abuse
2876,substitutes property
11022,substitutionals
6492,substrate bending
3305,substrate effect
11030,substrate pre-stretch
8466,subtraction mean pattern
8844,subtropics
5802,subventricular zone
4110,succimer
11345,sudden cardiac death
2253,sudden stops
9989,sufficient statistics
6044,sugar transport in plants
3075,suicidal ideation
1432,suicide
3107,suicide attempt
2838,sulfate
8882,sulfate aerosol
6573,sulfate reduction
9707,sulfate-reducing bacteria
1112,sulfates
10051,sulfide
5625,sulfur
724,sulfur doping
10915,sulfur intermediates
2895,sulfur isotopes
11745,sulfur metabolism
11458,sulfur-oxidizing bacteria
103,sums of multilinear forms
11729,sunscreen
3003,super-resolution
5427,supercoiling
1151,superconductivity
4751,superconductor–metal transition
4930,superfluid helium-3
4931,superfluid helium-4
4934,superfluid phase
4935,superfluid phase of 3He
5560,superfluidity
9782,supergiants
653,supergravity
1307,supergravity models
3563,superhelical light
9662,superior temporal sulcus
1414,superior temporal sulcus (STS)
4769,supernovae
9825,supernovae: general
9291,supernovae: individual (PS1-10afx)
9826,"supernovae: individual (PS1-10ky, PS1-10awh)"
11680,supernovae: individual: PS1-10ahf
11679,supernovae: individual: PS1-10pm
9880,supernumerary chromosomes
11139,superparamagnetic beads
345,superrotation
300,supersampling
258,supershear
3508,superstitions
1297,superstring
1295,superstring vacua
1302,superstrings and heterotic strings
664,supersymmetric
4742,supersymmetric gauge theory
4633,supersymmetric standard model
4777,supersymmetry
4714,supersymmetry and duality
1294,supersymmetry breaking
4796,supersymmetry phenomenology
2521,supervaluations
5390,supply and demand factors
5287,support vector machines
2954,support vector machines (SVMs)
5176,suppression
7820,supracoracoideus
9422,supramolecular
9469,supramolecular aggregates
262,surface
7576,surface assembly
3080,surface chemical reaction
4441,surface diffusion
705,surface dynamics
2825,surface emission
295,surface flattening
7135,surface interactions
6719,surface modification
2442,surface ozone
288,surface parameterization
5997,surface plasmon polariton
2366,surface plasmons
6164,surface properties
269,surface reconstruction
2140,surface roughness
703,surface structure
3081,"surface structure, morphology, roughness, and topography"
6249,surface tension
9994,surface water
1798,surface waves and free oscillations
2365,surface-enhanced Raman spectroscopy
3152,surfaces
3306,"surfaces, interfaces and thin films"
5700,"surfaces, interfaces, and thin films"
5680,surfactant monolayer
2515,surgical planning
2533,surgical robotics
2715,surprise
1360,survey
4346,survey data
7553,survey methodology
5915,survey methods
2782,survey research
4993,surveys
9746,survival
4626,susceptibility
4408,susceptibility locus
5682,swimming
3504,switch
5709,switches
2404,switching Kalman filter
7629,switching linear dynamical system framework
883,switching regression
3507,symbiosis
6435,symbolic arithmetic
4006,symbolic evaluation
9262,symbolism and origins of agriculture
5548,symbols
3222,sympathetic activation
392,sympatric speciation
4680,symplectic form
568,synapomorphic substitutions
5161,synapse
5901,synapses
5994,synaptic plasticity
10332,synaptic vesicle
8497,synaptogenesis
8626,synaptonemal complex
9548,synchronous grammars
8232,synchrony
11039,synchrotron radiation
11340,syncope
11341,syncope (fainting)
5332,syncretism
1733,syntactic ambiguity resolution
2158,syntactic analyticity
1736,syntactic priming
5027,syntactics
451,syntax
2155,syntax-semantics mismatches
4289,synthesis
8458,synthetic biology
8456,synthetic gene regulation
9975,synthetic interactions
4873,synthetic methods
7519,synthetic tissue
8453,synthetic transcription factors
5569,system
10070,system justification
539,systematics
5365,systemic RNAi
8507,systemic disease
8509,systemic stress response
6135,systems
3583,systems biology
9682,systems modeling
1310,tachyon condensation
3796,tacit knowledg
4,tactical generation
10266,tail probabilities
5293,takeovers
1184,tamarins
9873,tape collection
1051,taphonomy
2738,target collision-resistance
6338,target detection
8014,targeted therapy
5741,task analysis
6258,task decomposition
5740,task performance
6257,task routing
8462,task-unrelated thought
5477,tax evasion
